Ort,Brandstetten
Ort,Brast
Ort,Brauching
Ort,Brauchsdorf
Ort,Bräuerau
Ort,Bräuhof
Ort,Bräuleiten
Ort,Braunau am Inn
Ort,Braunau Neustadt
Ort,Braunberg
Ort,Braunegg
Ort,Braunitzen
Ort,Braunöd
Ort,Braunötzhof
Ort,Braunsberg
Ort,Braunsdorf
Ort,Brawinkl
Ort,Bregenz
Ort,Bregenzer
Ort,Breiningsdorf
Ort,Breiningsham
Ort,Breinroith
Ort,Breitau
Ort,Breitbrunn
Ort,Breitenaich
Ort,Breitenau
Ort,Breitenbach
Ort,Breitenbach am Inn
Ort,Breitenbach in der Weststeiermark
Ort,Breitenberg
Ort,Breitenbergham
Ort,Breitenbruck
Ort,Breitenbrunn
Ort,Breitenbrunn am Neusiedler See
Ort,Breitenbuch
Ort,Breiteneich
Ort,Breitenfeld
Ort,Breitenfeld am Tannenriegel
Ort,Breitenfeld an der Rittschein
Ort,Breitenfurt bei Wien
Ort,Breitenlohe
Ort,Breitenried
Ort,Breitenröth
Ort,Breitenschollen
Ort,Breitenschützing
Ort,Breitensee
Ort,Breitenstein
Ort,Breitenwaida
Ort,Breitenwang
Ort,Breitsach
Ort,Breitstetten
Ort,Breitwies
Ort,Breitwiesen
Ort,Brenitz
Ort,Brenndorf
Ort,Brennhof
Ort,Brenning
Ort,Brennmühle
Ort,Bretstein
Ort,Brettl-Gaming
Ort,Briefelsdorf
Ort,Brixen im Thale
Ort,Brixlegg
Ort,Brochendorf
Ort,Brodbrenten
Ort,Brodersdorf
Ort,Brodingberg
Ort,Bromberg
Ort,Bruck
Ort,Bruck am Ostrong
Ort,Bruck am Ziller
Ort,Bruck an der Aschach
Ort,Bruck an der Großglocknerstraße
Ort,Bruck an der Leitha
Ort,Bruck an der Mur
Ort,Bruckbach
Ort,Bruck bei Hausleiten
Ort,Bruck bei Tödling
Ort,Bruckberg
Ort,Bruckenholz
Ort,Bruckerberg
Ort,Bruckhof
Ort,Bruck im Holz
Ort,Brückl
Ort,Bruckleiten
Ort,Bruckmoos
Ort,Bruckmühl
Ort,Bruckneudorf
Ort,Bruckwies
Ort,Bruderndorf
Ort,Bruderndorferwald
Ort,Brudersegg
Ort,Brugg
Ort,Brugga
Ort,Bruggen
Ort,Brunau
Ort,Bründl
Ort,Brunedt
Ort,Brunham
Ort,Brunn
Ort,Brunn (Zweinitz)
Ort,Brunn am Gebirge
Ort,Brunn am Wald
Ort,Brunn an der Schneebergbahn
Ort,Brunn an der Wild
Ort,Brunnbach
Ort,Brunn bei Pitten
Ort,Brunnberg
Ort,Brunnenthal
Ort,Brunnern
Ort,Brunngasse
Ort,Brunngraben
Ort,Brünngraben
Ort,Brunngstaudet
Ort,Brunnhof
Ort,Brunnhölzl
Ort,Brunn im Felde
Ort,Brunn im Gries
Ort,Brunning
Ort,Brünning
Ort,Brunnkirchen
Ort,Brunnrotte
Ort,Brunnthal
Ort,Brunnwald
Ort,Brunnwies
Ort,Brunnwiesen
Ort,Bschlabs
Ort,Bsuch
Ort,Bubendorf
Ort,Bubendorf im Burgenland
Ort,Bubenland
Ort,Bubesting
Ort,Bubing
Ort,Buch
Ort,Buchach
Ort,Buchbach
Ort,Buchberg
Ort,Buchberg am Kamp
Ort,Buchberg bei Herberstein
Ort,Buchberg bei Ilz
Ort,Buchberger Waldhütten
Ort,Buchboden
Ort,Buchbrunn
Ort,Bucheben
Ort,Bucheck
Ort,Buchegg
Ort,Buchen
Ort,Buchenberg
Ort,Buchenort
Ort,Buchet
Ort,Buchgraben
Ort,Buchhalm
Ort,Buchheim
Ort,Buchholz
Ort,Buchkirchen
Ort,Büchl
Ort,Buchleiten
Ort,Buchleiting
Ort,Buchsberg
Ort,Buchschachen
Ort,Buchscharten
Ort,Buchscheiden
Ort,Buggl in Bach
Ort,Bugram
Ort,Bühl
Ort,Bühren
Ort,Buldorf
Ort,Bulharting
Ort,Bullendorf
Ort,Bundschuh
Ort,Burbach
Ort,Burg
Ort,Bürg
Ort,Burgau
Ort,Burgauberg
Ort,Burgbichl
Ort,Burgerding
Ort,Burgerschlag
Ort,Burgerwiesen
Ort,Burgfeld
Ort,Burgfried
Ort,Burgfrieden
Ort,Burghartsberg
Ort,Burgkirchen
Ort,Bürglstein
Ort,Burgrad
Ort,Burgschleinitz
Ort,Burgstall
Ort,Burgstall-Pölling
Ort,Burgstall-St. Andrä
Ort,Burgwiese
Ort,Burk
Ort,Bürmoos
Ort,Bürs
Ort,Bürserberg
Ort,Büschendorf
Ort,Busendorf
Ort,Buttendorf
Ort,Chorherrn
Ort,Christenberg
Ort,Christkindl
Ort,Christofberg
Ort,Dabor
Ort,Dachberg
Ort,Dachsbach
Ort,Dachsberg
Ort,Dachschwendau
Ort,Dachsenberg
Ort,Dafins
Ort,Daglesbach
Ort,Daim
Ort,Dalaas
Ort,Dallein
Ort,Dalling
Ort,Dambach
Ort,Damberg
Ort,Dambergschlag
Ort,Damer
Ort,Damreith
Ort,Damtschach
Ort,Damüls
Ort,Danedt
Ort,Dangelsbach
Ort,Dankholz
Ort,Dankmairing
Ort,Dann
Ort,Danndorf
Ort,Danner
Ort,Danneredt
Ort,Danrath
Ort,Danz
Ort,Danzenreith
Ort,Danzlau
Ort,Dappach
Ort,Daring
Ort,Dauerbach
Ort,Davidschlag
Ort,Daxjuden
Ort,Debant
Ort,Debanttal
Ort,Debar
Ort,Deblach
Ort,Dechantskirchen
Ort,Dedenitz
Ort,Deiming
Ort,Deimledt
Ort,Deinham
Ort,Deinsberg
Ort,Deinsdorf
Ort,Deinzendorf
Ort,Deisenham
Ort,Deising
Ort,Dellach
Ort,Dellach am Millstätter See
Ort,Denneberg
Ort,Densdorf
Ort,Desselbrunn
Ort,Dessenhausen
Ort,Detzlhof
Ort,Deuchendorf
Ort,Deutenham
Ort,Deuting
Ort,Deutschbach
Ort,Deutschberg
Ort,Deutsch Bieling
Ort,Deutsch-Brodersdorf
Ort,Deutsch Ehrensdorf
Ort,Deutschfeistritz
Ort,Deutsch Gerisdorf
Ort,Deutsch Goritz
Ort,Deutsch Griffen
Ort,Deutsch-Grutschen
Ort,Deutsch Haseldorf
Ort,Deutsch-Haslau
Ort,Deutsch Jahrndorf
Ort,Deutsch Kaltenbrunn
Ort,Deutschkreutz
Ort,Deutschlandsberg
Ort,Deutsch Minihof
Ort,Deutsch-Schützen
Ort,Deutsch Tschantschendorf
Ort,Deutsch-Wagram
Ort,Dexelbach
Ort,Dexenberg
Ort,Dick
Ort,Dickenau
Ort,Dickenbach
Ort,Dickerldorf
Ort,Diedersdorf
Ort,Dielach
Ort,Diemannsberg
Ort,Diemlach
Ort,Diemlern
Ort,Diemröth
Ort,Diemschlag
Ort,Diendorf
Ort,Diendorf am Kamp
Ort,Diendorf am Walde
Ort,Dienersdorf
Ort,Dienten am Hochkönig
Ort,Diepersdorf
Ort,Diepolding
Ort,Diepoltsberg
Ort,Diepoltsdorf
Ort,Diepoltsham
Ort,Diepolz
Ort,Diersbach
Ort,Dierthalling
Ort,Dieschitz
Ort,Diesenbach
Ort,Diesendorf
Ort,Diesseits
Ort,Diesting
Ort,Dietach
Ort,Dietachdorf
Ort,Dietarding
Ort,Dietenberg
Ort,Dietensam
Ort,Dietersberg
Ort,Dietersdorf
Ort,Dietersdorf am Gnasbach
Ort,Dietersdorf bei Fürstenfeld
Ort,Dietersham
Ort,Dietfurt
Ort,Dietharts
Ort,Dietmanns
Ort,Dietmannsdorf
Ort,Dietmannsdorf an der Wild
Ort,Dietmannsdorf bei Trieben
Ort,Dietmannsdorf im Sulmtal
Ort,Dietraching
Ort,Dietrichsbach
Ort,Dietrichschlag
Ort,Dietrichshofen
Ort,Dietrichstein
Ort,Dietsam
Ort,Dietweis
Ort,Dietzen
Ort,Dietzendorf
Ort,Dietzing
Ort,Diex
Ort,Dikat
Ort,Dillach
Ort,Dimbach
Ort,Dimbachreith
Ort,Dimling
Ort,Dingbach
Ort,Dingberg
Ort,Dingdorf
Ort,Dippersdorf
Ort,Dirisam
Ort,Dirnbach
Ort,Dirnberg
Ort,Dirnegg
Ort,Dirnham
Ort,Dirnsdorf
Ort,Dirnwagram
Ort,Distelberg
Ort,Distelburg
Ort,Dittenbach
Ort,Dittersdorf
Ort,Ditting
Ort,Dittmannsdorf
Ort,Dobein
Ort,Dobeinitz
Ort,Doberg
Ort,Doberhagen
Ort,Dobermannsdorf
